variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
conflicts,pcbench-MAVRIC_Hardware_SoilBoard,0,0,0,0,16,16,3.15,2.61,17.3,17.5,False,False
conflicts,pcbench-MAVRIC_Hardware__autosave-Motherboard,0,0,0,0,112,112,42.24,80.3,26.5,25.5,False,False
conflicts,pcbench-MSGEQ7-Breakout-Board_MSGEQ7_Breakout_Board,0,0,0,0,0,0,0.21,0.21000000000000002,17.3,17.5,False,False
conflicts,pcbench-Mechaduino-DR_Mechaduino DR 1.01,0,0,0,0,203,202,102.66000000000001,124.34,32.7,32.7,False,False
conflicts,pcbench-Minitel_bbb-adapter,0,0,0,0,2,2,4.1899999999999995,3.0999999999999996,17.3,17.5,False,False
conflicts,pcbench-Minitel_driver_board,0,0,0,0,0,0,2.78,2.26,17.4,17.5,False,False
conflicts,pcbench-MixSID_mixsid,0,0,0,0,202,203,136.83,153.37,50.7,48.6,False,False
conflicts,pcbench-Mouse_Mouse,4,3,0,0,44,44,38.980000000000004,33.18,36.1,38.2,False,False
conflicts,pcbench-MySRaspiGW_MySRaspiGW,0,0,0,0,0,0,4.319999999999999,4.63,17.4,17.5,False,False
conflicts,pcbench-MySRaspiGW_MySRaspiGW_PA_LNA,0,0,0,0,0,0,0.76,0.96,17.3,17.5,False,False
conflicts,pcbench-MySRaspiGW_MySRaspiGW_PA_LNA_Pimoroni,0,0,0,0,0,0,1.1,1.3800000000000001,17.3,17.5,False,False
conflicts,pcbench-MySRaspiGW_MySRaspiGW_Pimoroni,1,1,0,0,0,0,2.8,3.2699999999999996,17.3,17.5,False,False
conflicts,pcbench-NRC2016_banked_ram,0,0,0,0,207,203,53.71,60.39,28.5,28.5,False,False
conflicts,pcbench-NRC2016_usb_sio,0,0,0,0,166,156,27.53,22.04,27.8,28.0,False,False
conflicts,pcbench-NRC2016_z80,0,0,0,0,0,0,97.63,123.35,52.3,48.2,False,False
conflicts,pcbench-NavigationThing_NavigationThing,0,0,3,3,0,0,18.35,20.650000000000002,17.3,17.5,False,False
conflicts,pcbench-NeoWall_NeoWall,0,0,0,0,0,0,3.09,3.11,17.4,17.5,False,False
conflicts,pcbench-Neptune-Hardware_DataAcquisitionBoard,0,0,0,0,0,0,1.56,1.59,17.3,17.5,False,False
conflicts,pcbench-NiMH-Charger_NiMH Charger,0,0,0,0,0,0,1.69,1.7,17.4,17.5,False,False
conflicts,pcbench-OLD-Stepper-motor-board-design-project_Stepper motor driver,0,0,0,0,14,14,10.23,7.74,17.4,17.5,False,False
conflicts,pcbench-OSHW-reCamera-Series_reCamera_Basically_Board,0,0,0,0,0,0,9.94,7.45,20.3,20.3,False,False
conflicts,pcbench-Omega2-Berrydock_berrydock-mini,0,0,0,0,90,90,115.61,135.88000000000002,41.6,41.6,False,False
conflicts,pcbench-Omega2-mini-dock_Omega2 mini-dock,0,0,0,0,5,5,10.27,10.41,17.3,17.5,False,False
conflicts,pcbench-OpAmpPassXsistorBenchSupply_OpAmpPassXsistorBenchSupply,0,0,0,0,0,0,12.91,13.02,17.3,17.5,False,False
conflicts,pcbench-Open-Source-Power-Supply_PowerSupply_PCB,0,0,0,0,12,12,5.21,5.27,20.5,20.9,False,False
conflicts,pcbench-Open-Source-Power-Supply_PowerSupply_PCB_backup,0,0,0,0,12,12,5.1899999999999995,5.25,17.6,17.6,False,False
conflicts,pcbench-OpenHardwareExG_ActiveElectrode_OpenHardwareExG_ActiveElectrode,2,2,0,0,0,0,33.85,35.92,17.3,17.5,False,False
conflicts,pcbench-OpenHardwareExG_Shield_OpenHardwareExG_Shield,3,3,39,39,8,8,154.13,176.03,83.6,82.3,False,False
conflicts,pcbench-OpenHardwareExG_Shield_OpenHardwareExG_Shield_Test_Board,0,0,2,2,0,0,56.36,46.809999999999995,46.4,46.3,False,False
conflicts,pcbench-OpenHardwareExG_Shield_OpenHardwareExG_Shield_Test_Board_all_panelled,0,0,2,2,0,0,47.37,61.94,46.2,46.3,False,False
conflicts,pcbench-OpenVNAVI_driver unit,0,0,0,0,0,0,118.00999999999999,101.49000000000001,48.5,54.1,False,False
conflicts,pcbench-OpenVNAVI_motor unit,0,0,0,0,0,0,0.25,0.25,17.3,17.5,False,False
conflicts,pcbench-Own-Mailbox-Hardware_eth,1,1,0,0,204,209,211.11999999999998,245.72,79.4,79.4,False,False
conflicts,pcbench-Own-Mailbox-Hardware_mailbox,2,2,0,0,203,202,272.27,291.91,88.2,88.3,False,False
conflicts,pcbench-PCB_constant_current_ac_hv,0,0,8,8,0,0,0.15000000000000002,0.15000000000000002,17.3,17.5,False,False
conflicts,pcbench-PCB_serie_led_strip,0,0,0,0,0,0,0.09,0.09999999999999999,17.3,17.5,False,False
conflicts,pcbench-PCB_small_halogen_replacement,6,6,0,0,0,0,65.93,54.14,17.3,17.5,False,False
conflicts,pcbench-PGA2311_pga2311,0,0,0,0,0,0,3.82,3.82,17.3,17.5,False,False
conflicts,pcbench-POV_POV,0,0,0,0,0,0,0.4,0.41,17.3,17.5,False,False
conflicts,pcbench-PWRmeter_PWMeter,0,0,0,0,0,0,3.0,3.09,17.4,17.5,False,False
conflicts,pcbench-Paperino_HW_Paperino_shield,0,0,0,0,0,0,1.4,1.43,17.3,17.5,False,False
conflicts,pcbench-Paperino_HW_paperino_breakout,0,0,0,0,0,0,0.25,0.25,17.3,17.5,False,False
conflicts,pcbench-Patternflow_patternflow,0,0,2,2,0,0,5.23,5.23,27.5,28.2,False,False
conflicts,pcbench-Phased-Array-Microphone-using-FPGA_SateliteMicrophone,0,0,0,0,12,12,2.46,2.48,17.3,17.5,False,False
conflicts,pcbench-Pi1541io_Pi1541io,9,5,12,9,0,0,97.42,91.96,39.8,39.7,False,False
conflicts,pcbench-Pi5_PCIe_Pi5_PCIe,8,8,9,9,0,0,113.87,103.36,37.8,37.1,False,False
conflicts,pcbench-PixyWirelessShield_Shield PIXY,0,0,0,0,0,0,0.15000000000000002,0.15000000000000002,17.3,17.4,False,False
conflicts,pcbench-PmodHDMIIn_PmodHDMIIn,0,0,0,0,149,149,12.459999999999999,19.14,17.3,17.5,False,False
conflicts,pcbench-PocketBone_pocketbone-kicad,0,0,0,0,0,0,195.22,186.45000000000002,54.1,52.6,False,False
conflicts,pcbench-Practicas-Curso-Kicad_Ejercicio_2,0,0,0,0,0,0,4.8999999999999995,4.93,17.3,17.5,False,False
conflicts,pcbench-Practicas-Curso-Kicad_Salguero_Federico2,0,0,0,0,0,0,6.13,6.06,17.3,17.5,False,False
conflicts,pcbench-Prototyping_Workshop_Prototyping_PCB,0,0,0,0,0,0,4.449999999999999,4.67,17.3,17.5,False,False
conflicts,pcbench-PsuFanController_FanController,0,0,0,0,0,0,0.23,0.23,17.3,17.5,False,False
conflicts,pcbench-QRPCard_QRPCard,0,0,0,0,0,0,14.53,19.020000000000003,17.3,17.5,False,False
conflicts,pcbench-R1002_R1002,3,3,0,0,0,0,11.19,12.03,17.3,17.5,False,False
conflicts,pcbench-RC2014_RC2014 IDE,0,0,0,0,0,0,12.03,10.809999999999999,23.3,23.5,False,False
conflicts,pcbench-RC2014_RC2014 RAM,0,0,0,0,0,0,6.35,6.38,17.3,17.5,False,False
conflicts,pcbench-RC2014_RC2014 Tandy Sound Card,0,0,0,0,0,0,31.400000000000002,30.12,28.9,29.5,False,False
conflicts,pcbench-RC6502-Apple-1-Replica_RC6502_Apple_1_SBC,16,16,0,0,0,0,279.11,298.92,73.3,71.7,False,True
conflicts,pcbench-RC6502-Apple-1-Replica_RC6502_Terminal,8,10,0,0,0,0,20.669999999999998,13.46,42.2,38.0,False,False
conflicts,pcbench-RC6502-Apple-1-Replica_RC6502_VDU,18,18,0,0,0,0,210.60999999999999,214.32999999999998,51.4,51.3,False,False
conflicts,pcbench-RFM69HCW_ATSHA204A_Breakout_RFM69HCW_ATSHA204A_Breakout,0,0,0,0,0,0,2.34,2.38,17.3,17.5,False,False
conflicts,pcbench-RGBMatrixPanelCPLD-PhotonBackpack_RGBMatrixPanel_CPLD_negative,0,0,0,0,40,40,22.919999999999998,40.26,17.8,19.4,False,False
conflicts,pcbench-RGBMatrixPanelCPLD-PhotonBackpack_RGBMatrixPanel_CPLD_positive,0,0,0,0,40,40,25.97,30.07,17.3,17.5,False,False
conflicts,pcbench-RPi-PWM-Fan-interface_RPi PWM Fan interface,0,0,0,0,8,8,0.17,0.16,17.3,17.5,False,False
conflicts,pcbench-RX5808_diversityModule,0,0,0,0,30,30,14.44,10.56,17.3,17.4,False,False
conflicts,pcbench-RX5808_rx5808_4button,0,0,0,0,1,1,46.74,39.15,25.9,26.2,False,False
conflicts,pcbench-Raspberry-Pi-Soft-Power-Controller_Switching Supply TPS563208 MCI,0,0,0,0,0,0,0.32,0.26,17.3,17.5,False,False
conflicts,pcbench-Raspberry-Pi-Soft-Power-Controller_Zero Current Soft Power,0,0,0,0,0,0,2.32,2.98,17.4,17.5,False,False
conflicts,pcbench-ReSDMAC_ReSDMAC,121,111,0,0,0,0,299.13,299.07000000000005,40.4,38.3,True,True
conflicts,pcbench-ReST32_ReST RRD-FGC-Adapter,0,0,0,0,2,2,10.68,10.65,17.3,17.5,False,False
conflicts,pcbench-ReST32_ReST SD-Module,0,0,0,0,2,2,6.3,6.359999999999999,17.3,17.5,False,False
conflicts,pcbench-Retro1DecodingModules_AddressDecoderModule,0,0,0,0,0,0,3.6399999999999997,2.4499999999999997,17.3,17.5,False,False
conflicts,pcbench-RetroWiFiModem_RetroWiFiModem,0,0,1,1,0,0,37.02,52.15,33.9,34.7,False,False
conflicts,pcbench-RoBoC_CameraAdaptor,0,0,0,0,0,0,4.06,4.05,17.4,17.5,False,False
conflicts,pcbench-RoBoC_RoboticsMKII,0,0,3,5,0,0,157.17000000000002,154.91000000000003,60.4,68.7,False,False
conflicts,pcbench-S1G-Mod_JST_Adapter,0,0,0,0,3,3,0.12,0.13,17.3,17.5,False,False
conflicts,pcbench-S4A-Mini-board_s4a-mini-board,0,0,0,0,0,0,4.43,7.0,17.3,19.3,False,False
conflicts,pcbench-SMDBreakouts_smd_breakout,0,0,0,0,31,31,2.07,2.21,17.3,17.5,False,False
conflicts,pcbench-SMDBreakouts_smd_breakout_quad,0,0,0,0,31,31,2.18,1.45,17.3,17.4,False,False
conflicts,pcbench-SNAP-Badge_SNAP_badge,0,0,2,2,2,2,184.06,194.51,46.4,46.9,False,False
conflicts,pcbench-SOICbite_SOICbite_SWD,0,0,0,0,24,24,2.06,1.26,17.3,17.5,False,False
conflicts,pcbench-STM32F303_LQFP48_STM32_LQFP48,1,1,0,0,114,114,102.93,103.94000000000001,30.9,31.2,False,False
conflicts,pcbench-STM32F373_LQFP48_STM32_LQFP48,0,0,0,0,104,104,76.33,53.93,24.6,24.7,False,False
conflicts,pcbench-Shift-in-32-HC165_shift-in,0,0,0,0,0,0,18.3,27.48,17.3,17.5,False,False
conflicts,pcbench-Shift-out-32-HC595_Shift-out,0,0,0,0,0,0,33.24,41.510000000000005,21.3,21.6,False,False
conflicts,pcbench-SimpleCPLD_SimpleCPLD,0,0,0,0,40,40,46.66,50.93,18.8,18.5,False,False
conflicts,pcbench-SmartLaserCO2-PCB_LaserPointer,0,0,0,0,0,0,0.06999999999999999,0.07,17.4,17.5,False,False
conflicts,pcbench-SmartLaserCO2-PCB_OptAdjust,0,0,0,0,0,0,0.09,0.08,17.3,17.5,False,False
conflicts,pcbench-SmartLaserCO2-PCB_WaterCool,0,0,0,0,0,0,0.18000000000000002,0.17,17.3,17.5,False,False
conflicts,pcbench-Solare-BQ24210_Solare-BQ24210,1,0,0,0,14,14,70.51,1.44,17.3,17.5,False,False
conflicts,pcbench-SparkSwitch_SparkProtectionSwitch,0,0,0,0,0,0,0.81,0.48,17.3,17.5,False,False
conflicts,pcbench-Starburst-One_alpha,0,0,0,0,0,0,0.32,0.54,17.3,17.5,False,False
conflicts,pcbench-Starling_Starling_V1,0,0,0,0,0,0,72.34,122.88999999999999,26.5,26.8,False,False
conflicts,pcbench-Starling__autosave-Starling WiPSU ver_0.1,0,0,0,0,0,0,4.319999999999999,3.35,17.3,17.5,False,False
conflicts,pcbench-SynthDrumTrigger_Synth Drum Trigger,0,0,0,0,0,0,1.7,1.19,17.3,17.5,False,False
conflicts,pcbench-TB6600StepperDriver_DEW_TB6600-V1,6,6,0,0,0,0,118.63000000000001,137.04999999999998,57.0,56.7,False,False
conflicts,pcbench-TLPHnodeV2_TLPHnodeV2,0,0,0,0,120,122,53.730000000000004,25.86,24.8,19.8,False,False
conflicts,pcbench-TMC261-stepstick_TMC261-stepstick-v1.1,0,0,0,0,0,0,78.78999999999999,96.86,30.1,31.0,False,False
conflicts,pcbench-TX5823_TX5823,3,3,2,2,128,128,140.1,160.99,57.0,57.5,False,False
conflicts,pcbench-Teensy-3.5-Breakout-Boaard_PropShield_Uno,0,0,0,0,0,0,3.9499999999999997,4.02,17.3,17.5,False,False
conflicts,pcbench-Teensy-3.5-Breakout-Boaard_TeensyMegaIoShield,2,2,0,0,0,0,147.44000000000003,140.86,47.4,49.5,False,False
conflicts,pcbench-Teensy-3.5-Breakout-Boaard_Test,0,0,0,0,0,0,1.3800000000000001,1.41,17.3,17.5,False,False
conflicts,pcbench-Teensy-Hats_Teensy-7-Segment-Hat,0,0,0,0,0,0,0.95,0.97,17.3,17.5,False,False
conflicts,pcbench-Teensy-Hats_Teensy-LCD-LiDAR-Hat,0,0,0,0,3,3,3.26,3.28,17.3,17.5,False,False
conflicts,pcbench-TeensyProtoboard_TeensyProtoboard,0,0,0,0,0,0,5.1,4.87,17.3,17.5,False,False
conflicts,pcbench-ThinkerShield_ThinkerShield,0,0,0,0,0,0,4.54,5.0,17.4,17.5,False,False
conflicts,pcbench-TinyTracker_ub-minimal,3,3,0,0,201,201,54.21,59.489999999999995,27.9,28.4,False,False
conflicts,pcbench-ToslinkCNC_Toslink PlanetCNC ECO shield,0,0,0,0,0,0,2.15,2.17,17.4,17.5,False,False
conflicts,pcbench-ToslinkCNC__autosave-ToslinkCNC_OneAxis,0,0,0,0,70,70,42.56,23.48,20.9,19.6,False,False
conflicts,pcbench-ToslinkCNC_toslink_arduino_shield,0,0,0,0,9,9,24.990000000000002,31.830000000000002,17.4,17.7,False,False
conflicts,pcbench-TripleDelay2399_TripleDelay2399,0,0,0,0,0,0,17.41,17.66,17.3,17.4,False,False
conflicts,pcbench-ULPI-Pmod_ULPI-Pmod,0,0,0,0,75,75,30.900000000000002,29.950000000000003,17.3,17.5,False,False
conflicts,pcbench-UProgrammer-Hardware_Programmer,2,2,0,0,0,0,93.22,93.47999999999999,47.4,47.8,False,False
conflicts,pcbench-UltraPIF_Hardware_led,0,0,0,0,8,8,0.2,0.24,17.3,17.4,False,False
conflicts,pcbench-UltraPIF_Hardware_pif_adapter,0,0,0,0,86,86,3.13,3.51,17.3,17.4,False,False
conflicts,pcbench-UltrasonicSystem_Schematic,0,0,0,0,0,0,26.37,33.24,29.4,29.2,False,False
conflicts,pcbench-UniversalBoard4Nucleo_Nucleo_Universal_Board,0,0,0,0,0,0,6.21,8.459999999999999,17.3,17.5,False,False
conflicts,pcbench-Usb-Serial-Breakout-Cp2102_cp2102,0,0,0,0,0,0,10.73,8.639999999999999,17.3,17.5,False,False
conflicts,pcbench-VC4000MultiROM_MultiRomCard,2,2,13,13,0,0,98.7,114.9,44.9,46.3,False,False
conflicts,pcbench-VM-sensor-PT1000_vm-sensor-pt100,0,0,0,0,2,2,5.14,7.37,17.3,17.5,False,False
conflicts,pcbench-Ventilator_indicator-board,0,0,0,0,0,0,2.2,1.81,17.3,17.5,False,False
conflicts,pcbench-Ventilator_pressure_XGZP6897A,0,0,0,0,0,0,2.4,1.75,17.4,17.5,False,False
conflicts,pcbench-Ventilator_pressure_mpx5700ap_gp,0,0,0,0,0,0,1.69,2.12,17.3,17.5,False,False
conflicts,pcbench-Ventilator_pressure_mpxv5004_10dp,0,0,0,0,0,0,2.4299999999999997,1.72,17.3,17.5,False,False
conflicts,pcbench-Ventilator_pressure_mpxv5004dp,0,0,0,0,0,0,1.6500000000000001,2.34,17.3,17.4,False,False
conflicts,pcbench-Ventilator_pressure_mpxv5010dp,0,0,0,0,0,0,1.77,2.3499999999999996,17.3,17.5,False,False
conflicts,pcbench-Ventilator_pressure_ms4525do,0,0,0,0,0,0,0.49,0.5700000000000001,17.3,17.5,False,False
conflicts,pcbench-WHCS-Base-Station_base-station,0,0,1,1,0,0,44.24,40.839999999999996,26.9,23.8,False,False
conflicts,pcbench-WS2811LEDMatrix_matrixcontrol,0,0,0,0,0,0,48.56,60.48,30.7,32.0,False,False
conflicts,pcbench-WeatherSpot_vreg_pressure,0,0,0,0,0,0,0.22,0.19,17.4,17.5,False,False
conflicts,pcbench-WordClock_v2.0_WordClock_v2,0,0,0,0,0,0,6.38,6.52,17.3,17.5,False,False
conflicts,pcbench-Youyue-858D-plus-MCU-adapter_youyue-858d-plus-mcu-adapter,0,0,0,0,0,0,3.7199999999999998,4.3999999999999995,17.4,17.5,False,False
conflicts,pcbench-abus-cfa1000-display-grabber_acs-display-grabber,0,0,0,0,3,3,39.34,43.940000000000005,23.2,23.3,False,False
conflicts,pcbench-aciduino_aciduino_pcb,0,0,0,0,0,0,12.66,9.360000000000001,32.1,32.3,False,False
conflicts,pcbench-airqualitystation_hardware,0,0,0,0,0,0,10.799999999999999,10.879999999999999,17.4,17.5,False,False
conflicts,pcbench-akuhei_akuhei,0,0,0,0,0,0,14.06,11.709999999999999,17.3,17.5,False,False
conflicts,pcbench-alu_gate_xnor_2in,0,0,0,0,0,0,6.57,8.34,24.5,24.7,False,False
conflicts,pcbench-amalthea_amalthea_rev0,23,23,0,0,200,200,299.25,299.22999999999996,105.9,105.7,True,True
conflicts,pcbench-analog_esr_meter_esr_meter_rev_a,0,0,0,0,4,4,5.3999999999999995,3.88,17.4,17.5,False,False
conflicts,pcbench-anima_MotorDrive,0,0,0,0,0,0,40.34,21.75,24.0,23.6,False,False
conflicts,pcbench-antdroid-board_antdroid-board,18,18,0,0,0,0,59.599999999999994,52.96,41.4,41.6,False,False
conflicts,pcbench-apa102lantern_apa102-lantern-side,0,0,0,0,0,0,5.1899999999999995,5.24,17.3,17.5,False,False
conflicts,pcbench-arduino-led-driver_arduino-led-driver,0,0,0,0,0,0,166.71,206.79,45.7,51.0,False,False
conflicts,pcbench-arduino_arduino leds,0,0,0,0,0,0,1.25,1.58,17.4,17.5,False,False
conflicts,pcbench-atmegax8-protoboard_atmegax8-protoboard,0,0,0,0,41,41,0.87,1.22,17.4,17.5,False,False
conflicts,pcbench-atmel-programmer_atmel_programmer,0,0,0,0,0,0,1.42,1.98,17.4,17.5,False,False
conflicts,pcbench-audio_relay_input_switch_relay_switch,0,0,0,0,0,0,1.91,2.03,17.3,17.4,False,False
conflicts,pcbench-audprog_audprog_v2,0,0,0,0,33,33,10.889999999999999,13.11,17.3,17.5,False,False
conflicts,pcbench-autohat-board_inverted-usd-adapter,0,0,7,7,16,16,0.2,0.12,17.3,17.5,False,False
conflicts,pcbench-autohat-board_usd-adapter,0,0,0,0,24,24,0.85,1.03,17.3,17.5,False,False
conflicts,pcbench-avr-fuser-32_adapter,0,0,0,0,204,211,72.09,60.709999999999994,23.4,24.3,False,False
conflicts,pcbench-avr_ledprojector_avr_ledprojection,0,0,0,0,0,0,16.44,15.35,17.8,17.8,False,False
conflicts,pcbench-avr_ledprojector_avr_ledprojection-0402,1,1,4,4,0,0,96.64,108.27999999999999,36.1,36.9,False,False
conflicts,pcbench-azalea_azalea,41,41,55,55,159,159,247.03,264.95,75.9,71.9,False,False
conflicts,pcbench-badge2016_Badge_init,0,0,0,0,239,253,3.3699999999999997,3.4099999999999997,17.4,17.5,False,False
conflicts,pcbench-balena-rover-wide-hat_resin-rover,0,0,4,4,200,202,83.29,85.37,38.4,38.6,False,False
conflicts,pcbench-basic_esp_board_basic_esp_board,0,0,0,0,0,0,27.39,21.5,17.3,17.5,False,False
conflicts,pcbench-beast-phat_beast-phat,0,0,0,0,0,0,2.6799999999999997,3.3099999999999996,17.4,17.5,False,False
conflicts,pcbench-bee-light-measurement-matrix_bee-light-measurement-matrix,0,0,0,0,0,0,21.56,22.54,25.5,25.8,False,False
conflicts,pcbench-beer-gauge_sensorboard,0,0,0,0,0,0,4.91,4.95,17.3,17.5,False,False
conflicts,pcbench-beryl_rain_beryl_rain,0,0,0,0,0,0,4.68,7.489999999999999,17.3,17.5,False,False
conflicts,pcbench-beyblock20_beyblock20,0,0,0,0,0,0,43.0,41.69,295.2,295.4,False,False
conflicts,pcbench-bikedar_bikedar,0,0,4,4,0,0,31.71,41.85,22.7,22.9,False,False
conflicts,pcbench-blackmagic-isolated_mmp,1,1,0,0,0,0,62.31,67.66,22.7,23.2,False,False
conflicts,pcbench-bldc-gimbal-1d_gimbal-board,0,0,0,0,0,0,23.62,20.05,17.3,17.5,False,False
conflicts,pcbench-blinky-badge_blinky,0,0,0,0,0,0,9.879999999999999,9.97,17.3,17.5,False,False
conflicts,pcbench-bms-8s50-ic_bms-8s50-ic,54,53,0,0,88,88,299.32,299.07,67.4,68.2,True,True
conflicts,pcbench-bmw-ibus-bluetooth_bmw_bt_cdcemu_analog,0,0,0,0,0,0,8.26,5.3999999999999995,17.8,18.0,False,False
conflicts,pcbench-bmw-ibus-bluetooth_bmw_bt_cdcemu_digital,0,0,0,0,36,36,24.270000000000003,20.45,21.3,21.5,False,False
conflicts,pcbench-board_armjtag_pmod_compatible_armjtag-pmod,0,0,0,0,0,0,0.41,0.42,17.3,17.5,False,False
conflicts,pcbench-boards_shift-register-demo-v2,0,0,0,0,0,0,4.4399999999999995,4.529999999999999,17.3,17.5,False,False
conflicts,pcbench-boatcontrol_CommonCathode60A,93,93,0,0,0,0,10.63,10.98,17.4,17.5,False,False
conflicts,pcbench-boatcontrol_NonLatchingNO30A,27,27,0,0,0,0,87.25,92.63,38.2,38.3,False,False
conflicts,pcbench-bobc_LCD-panel-adapter-lvc,0,0,0,0,0,0,13.79,14.28,17.3,17.5,False,False
conflicts,pcbench-bobc_MS-F100,0,0,0,0,189,169,65.44000000000001,94.33,22.8,29.4,False,False
conflicts,pcbench-bobc_led_clock,0,0,0,0,0,0,80.09,100.62,40.0,39.9,False,False
conflicts,pcbench-bobc_matrix_clock,0,0,0,0,0,0,188.54,185.17,35.6,33.4,False,False
conflicts,pcbench-bpnode-bb_BPnode-BB,0,0,0,0,2,2,6.43,6.45,17.3,17.5,False,False
conflicts,pcbench-breakout-boards_50-to-100,0,0,0,0,0,0,0.8,0.8,17.3,17.5,False,False
conflicts,pcbench-breakout-boards_avr-isp-x2,0,0,0,0,0,0,0.09,0.09,17.3,17.5,False,False
conflicts,pcbench-breakout-boards_esp8266-jtag,0,0,0,0,30,30,2.94,4.01,17.3,17.5,False,False
conflicts,pcbench-breakout-boards_swd-and-uart,0,0,0,0,0,0,0.5,0.36,17.3,17.5,False,False
conflicts,pcbench-breakout-boards_swd-to-wires,0,0,0,0,0,0,0.61,0.37,17.4,17.5,False,False
conflicts,pcbench-bristle_bot_light_follow_bristle_bot,0,0,0,0,0,0,0.66,0.63,17.3,17.5,False,False
conflicts,pcbench-busblaster-to-swd_busblaster-to-swd,0,0,0,0,24,24,1.78,1.79,17.4,17.5,False,False
conflicts,pcbench-bypass_crossmix_bypass_crossmix,0,0,0,0,0,0,16.470000000000002,12.2,17.3,17.5,False,False
conflicts,pcbench-can_firewall_hardware_CAN_Firewall,0,0,0,0,0,0,157.26,177.71,60.0,58.2,False,False
conflicts,pcbench-cdm324_backpack_cdm324,0,0,0,0,2,2,4.49,4.56,17.3,17.5,False,False
conflicts,pcbench-ciurlys_ciurlys,5,5,0,0,4,4,46.81,52.36,17.4,17.5,False,False
conflicts,pcbench-clock_lcdb4,0,0,0,0,0,0,20.330000000000002,12.62,17.4,17.5,False,False
conflicts,pcbench-cnlohr_wiflier,17,17,0,0,0,0,125.06,99.09,33.3,32.9,False,False
conflicts,pcbench-cnlohr_wiflier_B,16,16,0,0,0,0,100.49000000000001,111.02000000000001,33.3,33.2,False,False
conflicts,pcbench-continuity-tester_continuity-tester,0,0,4,4,7,7,0.77,0.77,17.4,17.5,False,False
conflicts,pcbench-cookiecutter-xsproduct_{{cookiecutter.product_name}},0,0,0,0,0,0,0.36,0.37,17.3,17.5,False,False
conflicts,pcbench-crossover-schiit-stack_xover4schiit,0,0,0,0,0,0,0.13,0.24000000000000002,17.4,17.5,False,False
conflicts,pcbench-custom_cpu--ALU_custom_cpu--ALU,0,0,0,0,0,0,11.62,12.41,18.4,18.4,False,False
conflicts,pcbench-custom_cpu--register_custom_cpu--register,0,0,0,0,0,0,1.52,0.98,17.3,17.5,False,False
conflicts,pcbench-data-manager_data-manager,0,0,0,0,20,20,27.860000000000003,46.69,18.8,20.2,False,False
conflicts,pcbench-decelerator4030_decelerator4030,474,489,10,11,0,0,300.32,299.72,63.5,66.2,True,True
conflicts,pcbench-denbit_basic,0,0,0,0,6,6,0.72,0.78,17.3,17.5,False,False
conflicts,pcbench-deskbot_breakout,0,0,0,0,0,0,2.0999999999999996,2.42,17.3,17.5,False,False
conflicts,pcbench-devttys0_IRis,0,0,0,0,4,4,2.86,4.67,17.3,17.5,False,False
conflicts,pcbench-digital_clock_led_clock_3_and_4_digit,0,0,0,0,0,0,21.57,29.08,36.3,38.5,False,False
conflicts,pcbench-digital_clock_led_clock_v1,0,0,0,0,0,0,25.77,26.38,31.2,31.2,False,False
conflicts,pcbench-disco-dongle_DiscoDongle,0,0,1,1,0,0,11.4,13.03,17.3,17.5,False,False
conflicts,pcbench-divergence_meter_dm_control,0,0,0,0,54,54,71.71,62.86,33.9,35.7,False,False
conflicts,pcbench-domotics_base-board-arranged,0,0,3,6,0,0,50.61,73.14,46.3,42.6,False,False
conflicts,pcbench-dorkyboard_keyboard,3,3,20,20,204,199,134.70000000000002,152.57999999999998,126.0,119.5,False,False
conflicts,pcbench-drawduino_drawduino,0,0,0,0,0,0,0.75,0.76,17.3,17.5,False,False
conflicts,pcbench-dust_sensor_dust_sensor,0,0,0,0,6,6,32.41,42.51,17.8,18.2,False,False
conflicts,pcbench-dustbox_Dustbox,0,0,0,0,0,0,0.46,0.47000000000000003,17.4,17.5,False,False
conflicts,pcbench-eBUS-Adapter_Groeger,0,0,0,0,0,0,0.39,0.38,17.3,17.5,False,False
conflicts,pcbench-eeg_brainboard_batteryv0,1,1,0,0,0,0,85.5,96.57000000000001,36.5,36.3,False,False
conflicts,pcbench-eink-adapter_eink,0,0,0,0,0,0,163.91000000000003,163.05,51.3,51.4,False,False
conflicts,pcbench-epaper-102_epaper-102,6,6,0,0,0,0,72.60000000000001,74.22,18.7,19.2,False,False
conflicts,pcbench-epapercard_epapercard,0,0,0,0,137,111,46.49,82.36999999999999,18.2,19.9,False,False
conflicts,pcbench-ergo-snm-keyboard_receiver,10,10,0,0,0,0,62.83,59.09,19.4,19.5,False,False
conflicts,pcbench-esp-leipa_esp-12,0,0,0,0,0,0,3.42,3.44,17.3,17.5,False,False
conflicts,pcbench-esp-serial-terminal_esp-com,0,0,0,0,0,0,5.26,7.13,17.3,17.5,False,False
conflicts,pcbench-esp12-appliance_mod_esp12-appliance-mod,0,0,0,0,0,0,4.3,4.35,17.3,17.5,False,False
conflicts,pcbench-esp12-breakout_ESP12Breakout,0,0,0,0,10,10,1.07,1.08,17.3,17.4,False,False
conflicts,pcbench-esp32-4-channel-relays_esp32-4-channel-relays,7,7,0,0,0,0,13.559999999999999,22.52,29.6,29.5,False,False
