variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
final,pcbench-MSGEQ7-Breakout-Board_MSGEQ7_Breakout_Board,0,0,0,0,0,0,0.21,0.22,17.3,17.5,False,False
final,pcbench-Mechaduino-DR_Mechaduino DR 1.01,0,0,0,0,203,199,102.66000000000001,105.89999999999999,32.7,34.2,False,False
final,pcbench-Minitel_bbb-adapter,0,0,0,0,2,2,4.1899999999999995,4.2,17.3,17.5,False,False
final,pcbench-Minitel_driver_board,0,0,0,0,0,0,2.78,1.72,17.4,17.5,False,False
final,pcbench-MixSID_mixsid,0,0,0,0,202,205,136.83,130.47,50.7,50.8,False,False
final,pcbench-Mouse_Mouse,4,4,0,0,44,44,38.980000000000004,47.75,36.1,36.1,False,False
final,pcbench-MySRaspiGW_MySRaspiGW,0,0,0,0,0,0,4.319999999999999,4.34,17.4,17.4,False,False
final,pcbench-MySRaspiGW_MySRaspiGW_PA_LNA,0,0,0,0,0,0,0.76,0.77,17.3,17.6,False,False
final,pcbench-MySRaspiGW_MySRaspiGW_PA_LNA_Pimoroni,0,0,0,0,0,0,1.1,1.23,17.3,17.4,False,False
final,pcbench-MySRaspiGW_MySRaspiGW_Pimoroni,1,1,0,0,0,0,2.8,4.62,17.3,17.5,False,False
final,pcbench-NRC2016_banked_ram,0,0,0,0,207,200,53.71,50.42,28.5,27.8,False,False
final,pcbench-NRC2016_usb_sio,0,0,0,0,166,166,27.53,23.040000000000003,27.8,27.8,False,False
final,pcbench-NRC2016_z80,0,0,0,0,0,0,97.63,123.53,52.3,51.2,False,False
final,pcbench-NavigationThing_NavigationThing,0,0,3,3,0,0,18.35,22.810000000000002,17.3,17.5,False,False
final,pcbench-NeoWall_NeoWall,0,0,0,0,0,0,3.09,3.0599999999999996,17.4,17.5,False,False
final,pcbench-Neptune-Hardware_DataAcquisitionBoard,0,0,0,0,0,0,1.56,1.59,17.3,17.5,False,False
final,pcbench-NiMH-Charger_NiMH Charger,0,0,0,0,0,0,1.69,1.68,17.4,17.5,False,False
